t_s,vram_alloc_mb,vram_reserved_mb,smi_used_mb,gpu_util_pct,gpu_temp_c,cpu_ram_mb
65.162,1110.3,1282.0,1718,9,65,12729.8
65.468,690.6,1282.0,1718,44,65,12688.4
65.759,851.6,1282.0,1719,3,65,12640.6
66.078,851.6,1282.0,1719,3,65,12607.6
66.405,851.6,1282.0,1717,1,65,12570.5
66.728,981.1,1282.0,1713,3,65,12536.2
67.047,981.1,1282.0,1713,3,65,12522.3
67.305,1110.6,1282.0,1713,3,65,12556.5
67.425,1110.6,1282.0,1713,8,69,12574.6
67.633,722.4,1282.0,1713,5,65,12557.2
67.944,851.9,1282.0,1711,3,65,12539.6
68.259,852.2,1282.0,1711,55,66,12529.2
68.393,691.4,1282.0,1711,76,66,12503.2
68.613,1111.5,1282.0,1711,23,65,12496.7
68.754,691.7,1282.0,1711,42,67,12487.8
68.921,692.0,1282.0,1711,60,69,12484.7
69.058,982.5,1282.0,1711,47,65,12462.3
69.32,1112.0,1282.0,1711,7,65,12448.1
69.509,1112.0,1282.0,1711,13,68,12431.0
69.729,853.3,1282.0,1711,46,65,12429.3
69.906,982.8,1282.0,1711,8,65,12446.0
70.053,982.8,1282.0,1711,5,65,12475.4
70.247,1112.3,1282.0,1711,3,65,12457.3
70.507,1112.3,1282.0,1711,19,68,12461.5
70.738,724.1,1282.0,1711,37,65,12452.0
70.957,853.6,1282.0,1705,4,65,12462.8
71.136,983.1,1282.0,1705,4,65,12439.3
71.256,983.1,1282.0,1705,7,65,12425.5
71.377,1112.6,1282.0,1705,7,65,12438.8
71.497,1112.6,1282.0,1705,7,65,12335.9
71.619,692.9,1282.0,1705,37,67,12068.2
71.737,853.9,1282.0,1705,22,66,12102.7
71.855,853.9,1282.0,1705,22,65,12135.3
71.974,983.4,1282.0,1705,7,65,12166.2
72.093,983.4,1282.0,1705,5,65,12187.2
72.211,1112.9,1282.0,1705,5,65,12077.3
72.331,1112.9,1282.0,1705,8,65,11909.4
72.449,693.1,1282.0,1705,7,67,11926.7
72.567,724.6,1282.0,1705,51,66,11947.7
72.686,854.1,1282.0,1705,51,65,11968.8
72.804,854.1,1282.0,1705,7,65,11991.9
72.923,983.6,1282.0,1705,8,65,12014.8
73.041,983.6,1282.0,1705,8,65,12036.3
73.159,1113.1,1282.0,1705,5,65,12058.7
73.277,1113.1,1282.0,1705,6,65,12080.0
73.395,693.4,1282.0,1705,53,67,12087.5
73.514,854.4,1282.0,1705,53,65,12110.5
73.632,854.4,1282.0,1705,5,65,12133.3
73.75,983.9,1282.0,1705,7,65,12153.6
73.868,983.9,1282.0,1705,7,65,12176.6
73.986,1113.4,1282.0,1705,7,65,11999.3
74.106,1113.4,1282.0,1705,7,65,11936.0
74.224,693.7,1282.0,1705,40,67,11951.6
74.342,725.2,1282.0,1705,40,66,11980.8
74.461,854.7,1282.0,1705,18,65,12010.5
74.579,854.7,1282.0,1705,5,65,12042.0
74.698,984.2,1282.0,1705,5,65,12075.5
74.815,984.2,1282.0,1705,7,65,12106.9
74.934,1113.7,1282.0,1705,6,65,12006.8
75.058,1121.8,1282.0,1705,6,65,12019.8
75.177,697.5,1282.0,1705,18,66,11977.2
75.296,855.0,1282.0,1705,40,65,12012.2
75.415,855.0,1282.0,1705,6,65,12042.7
75.533,984.5,1282.0,1705,6,65,12076.1
75.651,984.5,1282.0,1705,5,65,12105.9
75.771,1126.3,1282.0,1705,6,65,12016.1
75.89,984.8,1282.0,1705,6,66,11989.3
76.009,694.5,1282.0,1705,76,68,11991.7
76.128,694.8,1282.0,1705,77,68,11993.6
76.246,1114.8,1282.0,1705,73,66,12002.0
76.365,856.1,1282.0,1705,73,67,12007.8
76.485,695.4,1282.0,1705,73,68,12008.5
76.603,1115.4,1282.0,1705,70,66,12027.4
76.721,695.7,1282.0,1705,70,68,12035.5
76.84,986.2,1282.0,1705,45,66,12044.3
76.958,696.0,1282.0,1705,37,67,12052.7
77.077,857.0,1282.0,1705,55,66,12071.1
77.196,857.0,1282.0,1705,55,65,12109.3
77.314,986.5,1282.0,1705,7,65,12116.1
77.434,1116.0,1282.0,1705,7,65,11981.9
77.553,1116.0,1282.0,1705,7,65,11871.9
77.672,696.2,1282.0,1705,7,66,11896.6
77.789,727.7,1282.0,1705,52,66,11931.5
77.908,857.2,1282.0,1705,7,65,11974.0
78.026,986.7,1282.0,1705,7,65,12019.2
78.144,986.7,1282.0,1705,6,65,12062.6
78.262,1116.2,1282.0,1705,8,65,12096.9
78.38,1116.2,1282.0,1705,8,65,12109.2
78.498,696.5,1282.0,1705,24,67,12124.0
78.616,857.5,1282.0,1705,38,65,12072.2
78.736,857.5,1282.0,1705,38,65,11926.2
78.854,987.0,1282.0,1705,7,65,11878.4
78.973,987.0,1282.0,1705,8,65,11918.2
79.091,1116.5,1282.0,1705,6,65,11958.2
79.209,1116.5,1282.0,1705,6,65,11995.3
