wall_s,epoch,opt_step,batch_idx,seq_len,tokens_cum,loss,perplexity,lr,grad_total,grad_svmo,grad_nmf,grad_stb,scaler_scale,skipped,fwd_ms,bwd_ms,step_ms,vram_alloc_mb,vram_peak_mb,cpu_ram_mb,disk_read_mb
7065.44,0,77,153,61,19936,1.31031,3.7073,0.0004461460216274445,0.38169,0.03434,0.37687,0.04978,4096.0,False,14699.4,32669.8,47615.4,702.8,1815.1,11288.1,24893.3
7123.17,0,77,154,61,20180,1.20055,3.3219,0.0004461460216274445,,,,,4096.0,,20682.9,37002.9,57713.4,717.0,1799.0,11033.0,24893.3
7177.33,0,78,155,62,20428,1.26896,3.5571,0.00043424159369570727,0.37981,0.06299,0.36501,0.084,4096.0,False,20509.9,33383.5,54120.0,702.8,1818.7,10982.4,24893.3
7231.75,0,78,156,63,20680,1.51998,4.5722,0.00043424159369570727,,,,,4096.0,,21945.3,32428.2,54411.0,716.9,1805.3,11830.9,24893.3
7281.74,0,79,157,64,20936,1.43431,4.1968,0.0004223749828114672,0.35987,0.04033,0.35014,0.07269,4096.0,False,16347.7,33367.1,49949.1,702.8,1818.2,12621.3,24893.3
7342.84,0,79,158,64,21192,1.45394,4.2799,0.0004223749828114672,,,,,4096.0,,14638.1,46413.0,61086.9,716.8,1808.5,11615.2,24893.3
7402.28,0,80,159,65,21452,1.0987,3.0003,0.0004105530133522095,0.38975,0.03137,0.38365,0.06106,4096.0,False,14340.0,44795.6,59398.9,702.8,1824.7,10438.5,24893.3
7459.92,0,80,160,65,21712,1.25133,3.495,0.0004105530133522095,,,,,4096.0,,21282.5,36305.7,57631.4,717.0,1807.4,10740.4,24893.3
7520.39,0,81,161,66,21976,1.37183,3.9426,0.0003987824840225512,0.31785,0.04125,0.30893,0.06234,4096.0,False,23701.1,36468.6,60417.5,702.8,1824.3,11176.1,24893.3
7575.47,0,81,162,66,22240,1.36373,3.9108,0.0003987824840225512,,,,,4096.0,,20115.8,34913.2,55070.6,717.0,1814.8,11279.7,24893.3
7637.27,0,82,163,67,22508,1.31215,3.7142,0.00038707016394436984,0.35418,0.04319,0.34675,0.05784,4096.0,False,21403.7,40120.2,61761.0,702.8,1834.9,12344.3,24893.3
7692.93,0,82,164,67,22776,1.27676,3.585,0.00038707016394436984,,,,,4096.0,,17559.0,38044.0,55646.5,716.8,1821.1,10693.2,24893.3
7749.48,0,83,165,68,23048,1.49731,4.4697,0.00037542278876394336,0.39747,0.03828,0.38698,0.0822,4096.0,False,24812.1,31430.3,56505.9,702.8,1830.4,11964.4,24893.3
7807.62,0,83,166,70,23328,1.52082,4.576,0.00037542278876394336,,,,,4096.0,,23713.9,34331.1,58128.2,716.9,1830.7,11825.2,24893.3
7865.99,0,84,167,70,23608,1.07477,2.9293,0.00036384705677834417,0.36422,0.03653,0.35804,0.05593,4096.0,False,16445.0,41648.7,58329.3,702.8,1840.6,11496.1,24893.3
7916.3,0,84,168,71,23892,1.39024,4.0158,0.00036384705677834417,,,,,4096.0,,15420.9,34848.0,50301.6,717.0,1834.0,11509.4,24893.3
7975.52,0,85,169,72,24180,1.64782,5.1957,0.0003523496250833098,0.33935,0.02599,0.3316,0.0673,4096.0,False,20403.6,38536.9,59183.4,702.8,1843.1,12566.3,24893.3
8026.51,0,85,170,72,24468,1.5458,4.6917,0.0003523496250833098,,,,,4096.0,,15903.2,35032.9,50980.8,716.8,1830.3,11286.4,24893.3
8086.63,0,86,171,73,24760,1.01656,2.7637,0.00034093710574480926,0.35503,0.04096,0.3496,0.04632,4096.0,False,20450.2,39362.2,60070.6,702.8,1853.9,11112.5,24893.3
8148.87,0,86,172,75,25060,0.95637,2.6022,0.00034093710574480926,,,,,4096.0,,23326.0,38867.8,62229.6,716.6,1843.2,12516.2,24893.3
8204.73,0,87,173,75,25360,0.93913,2.5577,0.00032961606199650555,0.27125,0.02547,0.26523,0.05082,4096.0,False,18612.6,36975.5,55803.9,702.8,1852.0,11873.3,24893.3
8254.16,0,87,174,76,25664,1.43805,4.2125,0.00032961606199650555,,,,,4096.0,,12853.1,36521.7,49420.7,717.2,1850.0,11827.5,24893.3
8308.22,0,88,175,77,25972,1.20788,3.3464,0.0003183930044653014,0.35471,0.02784,0.34512,0.07701,4096.0,False,11692.9,42103.1,54032.6,702.8,1858.9,11718.5,24893.3
8362.67,0,88,176,77,26280,1.11608,3.0529,0.0003183930044653014,,,,,4096.0,,14421.4,39989.8,54439.0,716.8,1849.5,11913.2,24893.3
8414.21,0,89,177,78,26592,1.35573,3.8796,0.00030727438742713764,0.31096,0.04933,0.30381,0.04428,4096.0,False,13852.4,37437.4,51505.9,702.8,1870.0,11247.2,24893.3
8464.27,0,89,178,79,26908,1.69074,5.4235,0.00030727438742713764,,,,,4096.0,,14649.5,35368.4,50055.4,716.6,1851.1,10552.7,24893.3
8529.8,0,90,179,79,27224,1.46711,4.3367,0.0002962666050951997,0.48193,0.04814,0.47748,0.04414,4096.0,False,20746.5,44464.1,65488.9,702.8,1873.0,11735.5,24893.3
8593.99,0,90,180,80,27544,1.48545,4.417,0.0002962666050951997,,,,,4096.0,,17751.8,46388.5,64180.2,717.0,1862.3,11756.7,24893.3
8646.32,0,91,181,81,27868,0.81883,2.2679,0.0002853759879426644,0.2812,0.02679,0.27473,0.05365,4096.0,False,15014.9,37051.0,52284.1,702.8,1871.1,12744.9,24893.3
8704.41,0,91,182,81,28192,1.39717,4.0438,0.0002853759879426644,,,,,4096.0,,16218.0,41771.9,58081.7,716.7,1862.1,11635.4,24893.3
8849.26,0,92,183,82,28520,1.3385,3.8133,0.00027460879906210487,0.32169,0.03059,0.31686,0.04632,4096.0,False,15704.8,124974.6,144805.5,702.8,1874.0,8781.3,24893.3
8919.13,0,92,184,82,28848,1.36842,3.9291,0.00027460879906210487,,,,,4096.0,,33298.4,36163.0,69509.0,716.9,1861.3,11891.2,24893.3
8989.55,0,93,185,82,29176,1.03659,2.8196,0.00026397123056364364,0.29728,0.02296,0.29114,0.05558,4096.0,False,20984.6,49137.5,70379.0,702.8,1874.2,10345.1,24893.3
9055.68,0,93,186,83,29508,1.45216,4.2723,0.00026397123056364364,,,,,4096.0,,24981.1,41091.4,66121.9,716.8,1864.4,10374.9,24893.3
9113.77,0,94,187,83,29840,1.18669,3.2762,0.0002534694000139273,0.32541,0.03494,0.31904,0.05372,4096.0,False,21420.5,36399.3,58044.8,702.8,1886.0,12786.4,24893.3
9167.68,0,94,188,84,30176,1.28044,3.5982,0.0002534694000139273,,,,,4096.0,,16313.6,37548.1,53903.0,716.8,1875.6,11828.2,24893.3
9223.32,0,95,189,85,30516,1.43869,4.2152,0.00024310934691797203,0.33197,0.03422,0.32558,0.05504,4096.0,False,13062.6,42341.1,55610.3,702.8,1883.5,12225.7,24893.3
9274.54,0,95,190,86,30860,1.05536,2.873,0.00024310934691797203,,,,,4096.0,,11897.4,39282.7,51213.5,716.6,1877.9,11422.6,24893.3
9325.92,0,96,191,86,31204,1.01493,2.7592,0.0002328970292458991,0.28056,0.02495,0.27615,0.04278,4096.0,False,13646.1,37468.4,51346.0,702.8,1895.4,11091.5,24893.3
9382.89,0,96,192,87,31552,1.22301,3.3974,0.0002328970292458991,,,,,4096.0,,14546.4,42359.5,56956.9,716.7,1876.1,10538.0,24893.3
9439.73,0,97,193,87,31900,1.46132,4.3116,0.00022283832000656302,0.30825,0.02491,0.30329,0.04917,4096.0,False,20337.9,36242.1,56810.0,702.8,1898.7,11495.2,24893.3
9493.94,0,97,194,89,32256,1.41406,4.1126,0.00022283832000656302,,,,,4096.0,,14939.5,39221.9,54196.3,716.8,1882.4,12472.1,24893.3
9539.78,0,98,195,90,32616,1.40973,4.0948,0.0002129390038700374,0.30605,0.0315,0.30096,0.04577,4096.0,False,10854.8,34725.7,45815.6,702.8,1903.6,10808.5,24893.3
9604.26,0,98,196,90,32976,1.42142,4.143,0.0002129390038700374,,,,,4096.0,,20901.8,43523.0,64465.8,716.8,1894.4,10985.9,24893.3
9666.1,0,99,197,91,33340,1.26778,3.553,0.00020320477384090662,0.31721,0.0246,0.31164,0.05387,4096.0,False,23051.5,38493.7,61799.1,702.8,1906.8,11360.7,24893.3
9722.91,0,99,198,92,33708,1.35355,3.8711,0.00020320477384090662,,,,,4096.0,,18675.9,38064.9,56793.5,716.9,1896.8,11255.0,24893.3
9782.33,0,100,199,92,34076,1.43017,4.1794,0.00019364122798427047,0.31409,0.02946,0.30769,0.0558,4096.0,False,20399.0,38717.6,59384.8,702.8,1905.4,10895.1,24893.3
9854.27,0,100,200,93,34448,0.87234,2.3925,0.00019364122798427047,,,,,4096.0,,24198.0,47681.2,71921.3,716.9,1904.0,11385.8,24893.3
9916.04,0,101,201,94,34824,1.51216,4.5365,0.0001842538662063496,0.29405,0.02811,0.28696,0.0577,4096.0,False,23154.9,38323.3,61724.3,702.8,1921.4,10924.2,24893.3
9972.81,0,101,202,94,35200,1.32015,3.744,0.0001842538662063496,,,,,4096.0,,22429.6,34286.7,56761.1,716.8,1907.7,13009.4,24893.3
10034.47,0,102,203,95,35580,1.31141,3.7114,0.00017504808709154103,0.29962,0.02743,0.29449,0.04789,4096.0,False,17912.9,43493.3,61635.4,702.8,1924.5,10915.5,24893.3
10088.96,0,102,204,95,35960,1.64249,5.168,0.00017504808709154103,,,,,4096.0,,16732.5,37688.5,54474.6,716.8,1901.1,11626.5,24893.3
10153.01,0,103,205,95,36340,1.52843,4.6109,0.00016602918479774147,0.31326,0.03084,0.30736,0.05206,4096.0,False,15171.9,48622.3,64030.0,702.8,1919.4,11770.2,24893.3
10210.98,0,103,206,96,36724,1.46752,4.3384,0.00016602918479774147,,,,,4096.0,,13254.2,44673.8,57958.6,717.0,1914.2,11965.7,24893.3
10264.81,0,104,207,97,37112,1.22495,3.404,0.00015720234601172768,0.29108,0.02359,0.28618,0.04763,4096.0,False,16051.9,37463.7,53788.6,702.8,1931.1,11232.0,24893.3
10329.84,0,104,208,98,37504,1.20524,3.3375,0.00015720234601172768,,,,,4096.0,,21592.5,43373.2,65023.1,716.8,1920.1,11566.1,24893.3
10410.12,0,105,209,98,37896,1.35099,3.8612,0.0001485726469663401,0.29086,0.02927,0.28708,0.03642,4096.0,False,20407.5,59604.2,80232.7,702.8,1934.1,10230.8,24893.3
10466.71,0,105,210,98,38288,1.38647,4.0007,0.0001485726469663401,,,,,4096.0,,17933.9,38599.9,56583.6,716.9,1920.1,11814.8,24893.3
10532.85,0,106,211,99,38684,1.04063,2.831,0.00014014505052118892,0.2824,0.03468,0.2765,0.04579,4096.0,False,14323.3,51575.3,66112.1,702.8,1927.3,11555.3,24893.3
10587.77,0,106,212,100,39084,1.6347,5.1279,0.00014014505052118892,,,,,4096.0,,14351.4,40505.5,54909.0,716.5,1922.1,11723.0,24893.3
10653.0,0,107,213,100,39484,1.04874,2.854,0.00013192440330856003,0.27022,0.02869,0.26577,0.0395,4096.0,False,15930.2,49043.7,65201.3,702.8,1940.2,11664.7,24893.3
10712.68,0,107,214,102,39892,1.59318,4.9193,0.00013192440330856003,,,,,4096.0,,16302.6,43317.6,59674.4,717.1,1932.9,10955.0,24893.3
10772.54,0,108,215,103,40304,1.46341,4.3207,0.00012391543294616147,0.2935,0.02411,0.28854,0.048,4096.0,False,16870.5,42732.6,59828.0,702.8,1940.0,11544.5,24893.3
10839.66,0,108,216,103,40716,1.17721,3.2453,0.00012391543294616147,,,,,4096.0,,18393.1,48669.6,67116.1,716.8,1936.6,11107.1,24893.3
10906.89,0,109,217,105,41136,1.30253,3.6786,0.00011612274531831463,0.26201,0.01964,0.25817,0.04013,4096.0,False,16963.4,50006.7,67202.9,702.8,1945.9,10717.6,24893.3
10972.54,0,109,218,105,41556,1.74235,5.7107,0.00011612274531831463,,,,,4096.0,,16057.5,49523.3,65638.4,716.8,1932.4,11498.9,24893.3
11032.39,0,110,219,107,41984,1.40672,4.0826,0.00010855082192715293,0.31342,0.03246,0.30774,0.04973,4096.0,False,14225.2,45339.5,59822.4,702.8,1963.1,12361.8,24893.3
11102.31,0,110,220,108,42416,1.04862,2.8537,0.00010855082192715293,,,,,4096.0,,14927.1,54938.4,69916.9,716.8,1941.8,10570.3,24893.3
11165.48,0,111,221,108,42848,1.38534,3.9962,0.00010120401731535212,0.29026,0.02254,0.28475,0.05154,4096.0,False,17787.3,45122.9,63138.9,702.8,1955.4,11572.4,24893.3
11230.2,0,111,222,109,43284,1.4739,4.3662,0.00010120401731535212,,,,,4096.0,,14189.3,50459.3,64705.4,716.7,1955.4,11977.5,24893.3
11297.72,0,112,223,109,43720,1.38029,3.9761,9.408655656187282e-05,0.26609,0.02169,0.26203,0.04092,4096.0,False,14836.8,52418.1,67495.9,702.8,1963.5,10753.0,24893.3
11356.35,0,112,224,110,44160,1.30757,3.6972,9.408655656187282e-05,,,,,4096.0,,18162.9,40396.7,58622.8,716.7,1948.0,11477.4,24893.3
11427.58,0,113,225,111,44604,1.25259,3.4994,8.720253285215684e-05,0.28197,0.02762,0.27861,0.03345,4096.0,False,14677.1,56298.1,71206.7,702.8,1975.7,11749.7,24893.3
11484.02,0,113,226,112,45052,1.34441,3.8359,8.720253285215684e-05,,,,,4096.0,,14950.6,41421.1,56429.9,716.9,1954.3,11062.1,24893.3
11550.12,0,114,227,112,45500,1.09493,2.989,8.055590512417498e-05,0.26048,0.01945,0.25681,0.039,4096.0,False,17639.5,48207.7,66064.7,702.8,1967.9,12382.0,24893.3
11629.95,0,114,228,113,45952,1.30419,3.6847,8.055590512417498e-05,,,,,4096.0,,20145.5,59620.7,79819.2,716.7,1968.2,10822.9,24893.3
11693.96,0,115,229,113,46404,1.23374,3.434,7.415049579167781e-05,0.27762,0.01759,0.27394,0.04147,4096.0,False,16349.5,47408.9,63978.4,702.8,1970.9,12265.3,24893.3
11767.35,0,115,230,115,46864,1.46693,4.3359,7.415049579167781e-05,,,,,4096.0,,17514.8,55801.4,73381.3,716.8,1963.7,11147.8,24893.3
11837.79,0,116,231,115,47324,1.31332,3.7185,6.798998854596189e-05,0.25892,0.02054,0.25376,0.04716,4096.0,False,16916.8,53257.0,70419.2,702.8,1988.8,10462.8,24893.3
11897.7,0,116,232,116,47788,1.17709,3.2449,6.798998854596189e-05,,,,,4096.0,,17707.6,42125.0,59894.3,716.7,1966.8,11327.7,24893.3
11967.91,0,117,233,117,48256,1.52275,4.5848,6.207792623741249e-05,0.26498,0.02061,0.26184,0.03511,4096.0,False,15674.1,54238.8,70178.5,702.8,1995.1,11713.9,24893.3
12031.02,0,117,234,118,48728,1.24177,3.4617,6.207792623741249e-05,,,,,4096.0,,15209.1,47834.7,63103.1,716.7,1973.0,11766.5,24893.3
12094.57,0,118,235,118,49200,1.24739,3.4812,5.6417708838043646e-05,0.27797,0.02154,0.27406,0.04115,4096.0,False,14179.7,49113.8,63519.5,702.8,1998.3,11622.7,24893.3
12177.68,0,118,236,119,49676,1.68768,5.4069,5.6417708838043646e-05,,,,,4096.0,,31950.8,51097.6,83106.6,716.7,1987.5,10639.1,24893.3
12241.49,0,119,237,121,50160,1.53753,4.6531,5.1012591486206184e-05,0.29993,0.03547,0.29456,0.04398,4096.0,False,19106.8,44398.3,63778.4,702.8,2007.9,11044.0,24893.3
12318.16,0,119,238,121,50644,1.34284,3.8299,5.1012591486206184e-05,,,,,4096.0,,22438.3,54164.2,76664.3,716.8,1982.4,11540.8,24893.3
12387.63,0,120,239,122,51132,1.35673,3.8835,4.586568261458729e-05,0.23924,0.02159,0.23418,0.04391,4096.0,False,15004.3,54197.9,69441.3,702.8,2011.2,11483.6,24893.3
12458.22,0,120,240,123,51624,1.30475,3.6868,4.586568261458729e-05,,,,,4096.0,,15531.9,54986.8,70577.3,716.7,1994.7,11474.5,24893.3
12532.94,0,121,241,124,52120,1.47728,4.381,4.0979942162580383e-05,0.29273,0.02545,0.28704,0.05146,4096.0,False,14707.1,59735.5,74687.6,702.8,2005.3,10868.8,24893.3
12592.89,0,121,242,126,52624,1.38661,4.0013,4.0979942162580383e-05,,,,,4096.0,,16494.7,43389.8,59947.4,716.6,2010.0,11390.2,24893.3
12661.06,0,122,243,126,53128,1.24805,3.4836,3.63581798740511e-05,0.2338,0.02072,0.23049,0.03325,4096.0,False,15523.8,52373.6,68136.4,702.8,2023.8,10562.0,24893.3
12723.78,0,122,244,127,53636,1.40737,4.0852,3.63581798740511e-05,,,,,4096.0,,19225.1,43419.7,62711.2,716.9,2013.7,11159.8,24893.3
12802.86,0,123,245,129,54152,1.83399,6.2588,3.20030536814801e-05,0.28885,0.02689,0.28221,0.05542,4096.0,False,19927.8,58874.4,79049.1,702.8,2033.8,11618.0,24893.3
12867.66,0,123,246,131,54676,1.17481,3.2375,3.20030536814801e-05,,,,,4096.0,,16558.7,48163.7,64788.6,716.7,2013.7,11289.2,24893.3
12945.8,0,124,247,132,55204,1.50907,4.5225,2.791706817741041e-05,0.2321,0.01618,0.22894,0.03454,4096.0,False,20588.6,57279.9,78107.8,702.8,2036.0,11729.1,24893.3
13009.83,0,124,248,135,55744,1.56011,4.7594,2.791706817741041e-05,,,,,4096.0,,15934.7,48015.6,64021.7,716.7,2026.2,11378.9,24893.3
13093.34,0,125,249,137,56292,1.50035,4.4833,2.41025731740801e-05,0.25032,0.0232,0.24528,0.0443,4096.0,False,19177.2,64081.2,83489.8,702.8,2059.3,10081.3,24893.3
13163.76,0,125,250,138,56844,1.37837,3.9684,2.41025731740801e-05,,,,,4096.0,,21917.9,48419.1,70401.5,716.7,2049.1,11072.5,24893.3
13239.59,0,126,251,139,57400,1.69434,5.4431,2.056176235206664e-05,0.25829,0.03171,0.25328,0.03948,4096.0,False,19703.7,55837.3,75796.5,702.8,2052.2,11556.8,24893.3
13301.77,0,126,252,141,57964,1.27424,3.576,2.056176235206664e-05,,,,,4096.0,,16043.6,46055.8,62173.5,716.8,2044.9,11576.6,24893.3
13381.02,0,127,253,144,58540,1.46664,4.3347,1.7296671998721868e-05,0.24394,0.01547,0.24041,0.03839,4096.0,False,17407.8,61556.0,79218.2,702.8,2067.9,11598.2,24893.3
13462.23,0,127,254,146,59124,1.4794,4.3903,1.7296671998721868e-05,,,,,4096.0,,16075.3,65069.2,81202.2,717.0,2074.7,10780.2,24893.3
13531.17,0,128,255,147,59712,1.28373,3.6101,1.4309179837122044e-05,0.2591,0.02618,0.2542,0.04278,4096.0,False,19322.5,49344.0,68913.0,702.8,2091.7,11095.6,24893.3
13616.13,0,128,256,149,60308,1.53256,4.63,1.4309179837122044e-05,,,,,4096.0,,19489.2,65388.3,84948.6,716.7,2083.9,11967.5,24893.3
13686.54,0,129,257,152,60916,1.07281,2.9236,1.1601003946206724e-05,0.25058,0.02828,0.2469,0.03206,4096.0,False,17805.0,52311.9,70386.4,702.8,2092.8,11630.1,24893.3
13754.08,0,129,258,156,61540,1.26582,3.546,1.1601003946206724e-05,,,,,4096.0,,18880.3,48608.1,67528.7,716.6,2091.8,11359.2,24893.3
13848.56,0,130,259,157,62168,2.0355,7.6561,9.173701772727749e-06,0.28527,0.03945,0.27836,0.04833,4096.0,False,21858.5,72325.1,94449.0,702.8,2108.3,9848.4,24893.3
13926.41,0,130,260,159,62804,1.90505,6.7197,9.173701772727749e-06,,,,,4096.0,,22553.7,55230.1,77842.1,716.7,2116.4,12188.1,24893.3
14014.77,0,131,261,161,63448,1.50814,4.5183,7.0286692355757135e-06,0.28269,0.03045,0.2787,0.0362,4096.0,False,26729.4,61349.2,88329.5,702.8,2120.9,10843.6,24893.3
14093.81,0,131,262,166,64112,1.22087,3.3901,7.0286692355757135e-06,,,,,4096.0,,22619.3,56329.9,79028.9,716.7,2138.5,10010.9,24893.3
14172.07,0,132,263,173,64804,1.50818,4.5185,5.167139923000552e-06,0.23998,0.02554,0.23485,0.04225,4096.0,False,25590.6,52390.9,78231.3,702.8,2174.8,10704.5,24893.3
14266.94,0,132,264,177,65512,1.30768,3.6976,5.167139923000552e-06,,,,,4096.0,,23045.9,71720.8,94857.3,716.7,2173.8,9966.5,24893.3
14359.27,0,133,265,184,66248,1.38705,4.003,3.5901843831857574e-06,0.24294,0.02266,0.23971,0.03233,4096.0,False,25528.8,66444.9,92305.2,702.8,2200.2,10362.5,24893.3
14450.46,0,133,266,194,67024,1.03713,2.8211,3.5901843831857574e-06,,,,,4096.0,,25874.2,65221.6,91182.2,716.9,2210.7,11300.6,24893.3
14555.0,0,134,267,203,67836,1.1312,3.0994,2.298709508586794e-06,0.19376,0.02087,0.19128,0.0228,4096.0,False,25276.8,78886.3,104506.2,702.8,2252.5,12580.0,24893.3
14668.32,0,134,268,210,68676,1.30953,3.7044,2.298709508586794e-06,,,,,4096.0,,28878.1,84348.8,113309.7,716.7,2279.8,11494.3,24893.3
14768.81,0,135,269,218,69548,1.24348,3.4676,1.2934580143851293e-06,0.21829,0.02058,0.21613,0.02267,4096.0,False,29778.9,70394.9,100460.1,702.8,2299.2,10565.1,24893.3
14885.06,0,135,270,235,70488,1.7211,5.5907,1.2934580143851293e-06,,,,,4096.0,,31930.6,84191.4,116234.8,716.9,2360.7,11007.4,24893.3
15002.8,0,136,271,241,71452,1.43351,4.1934,5.750080113598455e-07,0.24216,0.02594,0.23697,0.04263,4096.0,False,29840.3,87538.3,117698.7,702.8,2393.6,10410.6,24893.3
15118.69,0,136,272,256,72476,1.26542,3.5446,5.750080113598455e-07,,,,,4096.0,,29025.9,86710.2,115880.6,716.8,2427.7,10534.6,24893.3
15236.07,0,137,273,256,73500,1.26924,3.5581,1.4377267342158273e-07,0.19639,0.01617,0.19282,0.03357,4096.0,False,27380.3,89664.8,117355.0,702.8,2418.3,10572.9,24893.3
15350.14,0,137,274,256,74524,1.53107,4.6231,1.4377267342158273e-07,,,,,4096.0,,28395.3,85537.4,114060.0,717.0,2404.7,10165.8,24893.3
